time_s,nodeId,x,y,z
312,14,-0.979113,0,0.03457
313,0,-0.009,-0.011,0.02
313,1,1.00082,0.044,0.0386833
313,2,1.995,0.044,0.0360133
313,3,2.98104,0.078,0.03227
313,4,3.999,0.1,0.05
313,5,4.99816,0.125469,0.04
313,6,5.985,0.133,0.05
313,7,7.023,0.155,0.0357814
313,8,8.007,0.166,0.03027
313,9,-0.999714,0.999,0.04
313,10,0.027,0.977,0.04
313,11,0.958,1.021,0.05
313,12,2.013,1.043,0.06
313,13,3.01203,1.032,0.05
313,14,-0.982113,0,0.0379033
314,0,-0.009,-0.011,0.02
314,1,0.997815,0.044,0.03535
314,2,1.995,0.044,0.0393467
314,3,2.97996,0.078,0.0310633
314,4,3.999,0.1,0.05
314,5,4.99516,0.129135,0.04
314,6,5.985,0.133,0.05
314,7,7.023,0.155,0.0391136
314,8,8.007,0.162519,0.0331646
314,9,-1.002,0.998127,0.0407933
314,10,0.027,0.977,0.04
314,11,0.958,1.021,0.05
314,12,2.013,1.04238,0.06
314,13,3.015,1.03196,0.05
314,14,-0.985319,0,0.0385348
315,0,-0.009,-0.011,0.02
315,1,0.994815,0.044,0.0320167
315,2,1.995,0.044,0.04
315,3,2.98296,0.078,0.0343967
315,4,4.0016,0.0968221,0.052889
315,5,4.99216,0.132802,0.04
315,6,5.985,0.129953,0.05277
315,7,7.023,0.155,0.04
315,8,8.007,0.158731,0.0366081
315,9,-1.002,0.994461,0.0441267
315,10,0.027,0.974372,0.042389
315,11,0.959492,1.021,0.05
315,12,2.013,1.03857,0.06
315,13,3.015,1.02829,0.05
315,14,-0.988873,0,0.0345853
316,0,-0.005016,-0.0158693,0.02
316,1,0.993,0.0420428,0.03
316,2,1.995,0.044,0.04
316,3,2.98596,0.078,0.03773
316,4,4.00464,0.0931008,0.056272
316,5,4.99515,0.129149,0.04
316,6,5.985,0.126286,0.0561033
316,7,7.023,0.155,0.04
316,8,8.00691,0.155,0.04
316,9,-1.002,0.990794,0.04746
316,10,0.027,0.968757,0.0474936
316,11,0.96216,1.021,0.05
316,12,2.013,1.03476,0.06
316,13,3.015,1.02463,0.05
316,14,-0.992428,0,0.0306359
317,0,-0.000984,-0.022,0.02
317,1,0.993,0.0370878,0.03
317,2,1.995,0.044,0.04
317,3,2.988,0.0756607,0.04
317,4,4.00769,0.0893796,0.0596549
317,5,4.99848,0.125078,0.04
317,6,5.985,0.12262,0.0594367
317,7,7.023,0.155,0.04
317,8,8.00091,0.155,0.04
317,9,-1.002,0.989745,0.05
317,10,0.024138,0.969498,0.05
317,11,0.964829,1.021,0.05
317,12,2.01134,1.03402,0.06
317,13,3.01493,1.02108,0.05
317,14,-0.987966,0.00615267,0.0355933
318,0,-0.006984,-0.022,0.02
318,1,0.993,0.0342833,0.03
318,2,1.99982,0.044,0.04
318,3,2.988,0.0683273,0.04
318,4,4.00261,0.0955853,0.06
318,5,4.99954,0.120211,0.04
318,6,5.985,0.128094,0.06
318,7,7.01859,0.155,0.04
318,8,8.00109,0.158777,0.04
318,9,-1.002,0.997079,0.05
318,10,0.018138,0.976831,0.05
318,11,0.963008,1.021,0.05
318,12,2.00534,1.04136,0.06
318,13,3.00893,1.02841,0.05
318,14,-0.984,0.011,0.04
319,0,-0.005016,-0.0171307,0.02
319,1,0.993,0.0416167,0.03
319,2,2.00218,0.0417707,0.04
319,3,2.98309,0.073006,0.04
319,4,3.999,0.0970813,0.0573467
319,5,4.99354,0.112877,0.04
319,6,5.985,0.130573,0.06
319,7,7.014,0.153277,0.0415667
319,8,8.007,0.166,0.0399
319,9,-1.002,0.999,0.05
319,10,0.0238581,0.977,0.05
319,11,0.958,1.021,0.0495933
319,12,2.00866,1.043,0.06
319,13,3.006,1.02825,0.0534067
319,14,-0.984,0.011,0.04
320,0,0,-0.011,0.02
320,1,0.99705,0.044,0.03
320,2,1.99618,0.0344373,0.04
320,3,2.98283,0.078,0.04
320,4,3.999,0.089748,0.05068
320,5,4.99646,0.116456,0.04496
320,6,5.985,0.123239,0.06
320,7,7.014,0.145943,0.0482333
320,8,8.007,0.166,0.0332333
320,9,-1.002,0.999,0.05
320,10,0.024144,0.977,0.05
320,11,0.958,1.021,0.0429267
320,12,2.013,1.043,0.06
320,13,3.00607,1.02108,0.0599267
320,14,-0.978966,0.00484733,0.0455933
321,0,0,-0.011,0.02
321,1,1.002,0.044,0.03
321,2,1.99982,0.038896,0.04
321,3,2.99483,0.078,0.04
321,4,4.00439,0.0955853,0.05
321,5,5.001,0.123789,0.05
321,6,5.98999,0.128094,0.06
321,7,7.01841,0.14939,0.0451
321,8,8.01009,0.17012,0.0334333
321,9,-1.002,0.999,0.05
321,10,0.018144,0.977,0.05
321,11,0.958,1.021,0.04374
321,12,2.013,1.043,0.06
321,13,3.01206,1.02841,0.0532645
321,14,-0.975,0.002486,0.05
322,0,0,-0.011,0.02
322,1,1.002,0.044,0.03
322,2,2.00218,0.044,0.0379733
322,3,2.99208,0.078,0.0345327
322,4,4.00561,0.1,0.05
322,5,5.001,0.131123,0.05
322,6,5.994,0.133,0.0577933
322,7,7.02159,0.155,0.04
322,8,8.01591,0.17777,0.0401
322,9,-1.002,0.999,0.05
322,10,0.023856,0.977,0.0434933
322,11,0.958325,1.021,0.05
322,12,2.013,1.043,0.06
322,13,3.015,1.03574,0.05
322,14,-0.975,0.00981933,0.05
323,0,-0.000984,-0.0122027,0.02
323,1,1.002,0.044,0.03
323,2,1.99618,0.044,0.0313067
323,3,2.98607,0.075646,0.03
323,4,3.99961,0.1,0.05
323,5,5.001,0.127544,0.04504
323,6,5.994,0.133,0.0511267
323,7,7.01559,0.155,0.04
323,8,8.00991,0.162437,0.0467667
323,9,-1.002,0.99834,0.05
323,10,0.024144,0.973509,0.0431733
323,11,0.963659,1.021,0.05
323,12,2.01134,1.04098,0.06
323,13,3.015,1.04285,0.05
323,14,-0.975,0.00484733,0.05
324,0,-0.006984,-0.019536,0.02
324,1,1.00095,0.0427167,0.03
324,2,1.99982,0.044,0.03
324,3,2.98007,0.0683127,0.03
324,4,3.999,0.0934147,0.05
324,5,4.99953,0.120208,0.04
324,6,5.994,0.133,0.05
324,7,7.014,0.155,0.04
324,8,8.00391,0.158777,0.0465667
324,9,-1.002,0.991007,0.05
324,10,0.018144,0.966176,0.04984
324,11,0.963008,1.01689,0.04626
324,12,2.00534,1.03364,0.06
324,13,3.015,1.02819,0.05
324,14,-0.975,0,0.05
325,0,-0.009,-0.0171307,0.02
325,1,0.99495,0.0353833,0.03
325,2,2.00218,0.044,0.0340533
325,3,2.979,0.0730126,0.035466
325,4,3.999,0.089,0.05
325,5,4.99353,0.112865,0.04
325,6,5.99201,0.130573,0.05
325,7,7.014,0.155,0.04
325,8,7.99809,0.166,0.0399
325,9,-1.002,0.988,0.0460667
325,10,0.018,0.966,0.05
325,11,0.958,1.01,0.04
325,12,2.004,1.03769,0.0548267
325,13,3.01194,1.02474,0.05
325,14,-0.975,0,0.05
326,0,-0.008016,-0.011,0.02
326,1,0.993,0.03795,0.03
326,2,1.99618,0.044,0.0473867
326,3,2.979,0.078,0.04
326,4,3.999,0.089,0.05
326,5,4.992,0.111,0.04
326,6,5.98601,0.123239,0.05
326,7,7.014,0.155,0.04
326,8,8.00409,0.166,0.0332333
326,9,-1.002,0.98866,0.04
326,10,0.018,0.969493,0.0468245
326,11,0.958,1.01,0.04
326,12,2.004,1.043,0.05
326,13,3.006,1.03193,0.0499333
326,14,-0.975,0.00615267,0.05
327,0,-0.002016,-0.011,0.02
327,1,0.993,0.044,0.03
327,2,1.995,0.038104,0.04464
327,3,2.979,0.078,0.04
327,4,3.999,0.0955853,0.05
327,5,4.99346,0.112789,0.04
327,6,5.985,0.128094,0.05
327,7,7.01841,0.155,0.0351
327,8,8.007,0.166,0.0334333
327,9,-1.002,0.995993,0.04
327,10,0.018,0.976831,0.0401534
327,11,0.958,1.01411,0.04
327,12,2.004,1.043,0.05
327,13,3.006,1.02459,0.0432667
327,14,-0.977034,0.011,0.05
328,0,0,-0.011,0.02
328,1,0.993,0.044,0.03
328,2,1.995,0.0352293,0.0379733
328,3,2.98391,0.084006,0.04
328,4,4.00139,0.1,0.05
328,5,4.99946,0.120123,0.04
328,6,5.98699,0.133,0.05
328,7,7.02159,0.155,0.0315667
328,8,8.007,0.166,0.04
328,9,-0.99846,0.994673,0.0439333
328,10,0.018,0.977,0.0465133
328,11,0.958325,1.021,0.0404067
328,12,2.00866,1.043,0.0551733
328,13,3.006,1.02848,0.04
328,14,-0.983034,0.011,0.05
329,0,0,-0.011,0.0189067
329,1,0.993,0.044,0.03
329,2,1.995,0.0425627,0.0313067
329,3,2.98609,0.0843213,0.04
329,4,4.00739,0.1,0.05
329,5,5.001,0.122,0.04
329,6,5.99299,0.133,0.05
329,7,7.01559,0.155,0.0382333
329,8,8.007,0.166,0.04
329,9,-0.99354,0.98866,0.0494
329,10,0.020862,0.977,0.04682
329,11,0.963659,1.021,0.0470733
329,12,2.01134,1.043,0.05816
329,13,3.00606,1.04285,0.0400667
329,14,-0.973932,-0.00130533,0.0555933
330,0,0,-0.011,0.01224
330,1,0.99405,0.044,0.03
330,2,1.995,0.044,0.03536
330,3,2.98009,0.0696547,0.04
330,4,4.00261,0.1,0.05
330,5,5.001,0.122,0.04
330,6,5.994,0.133,0.05
330,7,7.01841,0.155,0.04
330,8,8.007,0.166,0.04
330,9,-0.99954,0.995993,0.0427333
330,10,0.026862,0.977,0.0401533
330,11,0.966,1.021,0.04626
330,12,2.00534,1.043,0.0514933
330,13,3.01206,1.02818,0.0467378
330,14,-0.968034,-0.008514,0.06226
331,0,0,-0.011,0.0144267
331,1,1.00005,0.044,0.03
331,2,1.99682,0.044,0.0379733
331,3,2.98391,0.073006,0.03454
331,4,3.999,0.0970813,0.05
331,5,5.001,0.122,0.04
331,6,5.994,0.133,0.05
331,7,7.02159,0.155,0.04
331,8,8.00691,0.166,0.04
331,9,-1.002,0.994673,0.04
331,10,0.0211419,0.96984,0.046509
331,11,0.965675,1.021,0.04
331,12,2.00866,1.043,0.05
331,13,3.015,1.02475,0.05
331,14,-0.974034,-0.00118067,0.0689267
332,0,-0.000985314,-0.011,0.02
332,1,1.002,0.044,0.03
332,2,2.00282,0.044,0.0313067
332,3,2.98609,0.078,0.03
332,4,3.999,0.089748,0.05
332,5,5.001,0.116544,0.04
332,6,5.994,0.133,0.05
332,7,7.01559,0.155,0.04
332,8,8.00091,0.166,0.04
332,9,-1.002,0.988,0.04
332,10,0.018,0.969491,0.05
332,11,0.960341,1.021,0.04
332,12,2.01134,1.043,0.05
332,13,3.01493,1.03192,0.05
332,14,-0.975,0,0.0588133
333,0,-0.00699332,-0.011,0.02
333,1,1.00095,0.044,0.03
333,2,1.99918,0.044,0.03
333,3,2.98009,0.078,0.03
333,4,3.999,0.0955853,0.05
333,5,4.99954,0.114579,0.0416267
333,6,5.98901,0.133,0.05
333,7,7.014,0.155,0.0351
333,8,8.00109,0.166,0.04
333,9,-1.002,0.988,0.04
333,10,0.018,0.976824,0.05
333,11,0.958,1.021,0.04
333,12,2.00534,1.043,0.05
333,13,3.00893,1.02459,0.05
333,14,-0.972966,0,0.05
334,0,-0.00500932,-0.011,0.02
334,1,0.99495,0.044,0.03
334,2,1.99682,0.044,0.0320267
334,3,2.98391,0.078,0.03546
334,4,3.999,0.1,0.05
334,5,4.99354,0.129245,0.0482933
334,6,5.98699,0.133,0.0522067
334,7,7.01541,0.155,0.0315667
334,8,8.00691,0.166,0.0399
334,9,-0.998455,0.992332,0.04
334,10,0.023856,0.977,0.05
334,11,0.958,1.021,0.04
334,12,2.00866,1.043,0.0551733
334,13,3.00907,1.02475,0.05
334,14,-0.966966,0,0.05
335,0,-0.000984,-0.0122027,0.02
335,1,0.99705,0.044,0.0255
335,2,2.00282,0.044,0.0386933
335,3,2.988,0.0803393,0.04
335,4,3.999,0.1,0.05
335,5,4.99646,0.133,0.04504
335,6,5.99299,0.133,0.0588733
335,7,7.02141,0.155,0.0382333
335,8,8.00091,0.166,0.0332333
335,9,-0.993551,0.999,0.04
335,10,0.027,0.977,0.0468267
335,11,0.958,1.021,0.04
335,12,2.013,1.043,0.05816
335,13,3.01493,1.03208,0.05
335,14,-0.966,0,0.05
336,0,-0.006984,-0.019536,0.02
336,1,1.00095,0.044,0.0188333
336,2,2.004,0.044,0.03464
336,3,2.988,0.0876727,0.04
336,4,4.00439,0.1,0.0440133
336,5,5.001,0.133,0.0383733
336,6,5.98901,0.133,0.05446
336,7,7.01859,0.155,0.04
336,8,8.00109,0.166,0.03
336,9,-0.999543,0.999,0.04
336,10,0.027,0.977,0.04016
336,11,0.958,1.021,0.04
336,12,2.013,1.043,0.0514933
336,13,3.00893,1.03941,0.05
336,14,-0.966,-0.002486,0.05226
337,0,-0.009,-0.0171274,0.02
337,1,0.99495,0.044,0.0121667
337,2,2.00218,0.044,0.03
337,3,2.988,0.082994,0.04
337,4,4.008,0.0970813,0.0426533
337,5,5.001,0.133,0.0317067
337,6,5.985,0.133,0.05
337,7,7.014,0.155,0.0384333
337,8,8.00691,0.16589,0.0301
337,9,-0.99846,0.994673,0.04
337,10,0.021144,0.977,0.0465067
337,11,0.958,1.021,0.04
337,12,2.00834,1.03731,0.0551733
337,13,3.00907,1.03925,0.0465933
337,14,-0.966,-0.00981933,0.0589267
338,0,-0.009,-0.011,0.0211
338,1,0.993,0.03905,0.019
338,2,1.99618,0.044,0.03
338,3,2.98609,0.0756607,0.0421267
338,4,4.008,0.089748,0.04932
338,5,4.99654,0.127544,0.03496
338,6,5.985,0.133,0.05
338,7,7.014,0.155,0.0317667
338,8,8.00091,0.158557,0.0367667
338,9,-0.99354,0.98866,0.0406
338,10,0.018,0.977,0.0531733
338,11,0.958,1.021,0.04
338,12,2.004,1.03402,0.06
338,13,3.01493,1.03192,0.0400733
338,14,-0.971034,-0.00484733,0.0655933
339,0,-0.009,-0.011,0.0277667
339,1,0.993,0.033,0.0311667
339,2,1.995,0.038104,0.03
339,3,2.98009,0.0683273,0.0487933
339,4,4.00261,0.089,0.05
339,5,4.992,0.120211,0.0416267
339,6,5.98998,0.126913,0.0555333
339,7,7.014,0.155,0.03
339,8,7.998,0.158777,0.04
339,9,-0.99954,0.995993,0.0472667
339,10,0.018,0.977,0.05984
339,11,0.958,1.021,0.04374
339,12,2.004,1.04136,0.06
339,13,3.00893,1.02459,0.04674
339,14,-0.975,0,0.07
340,0,-0.00501,-0.011,0.0255667
340,1,0.993,0.033,0.0378333
340,2,1.99682,0.033,0.03
340,3,2.98391,0.073006,0.05
340,4,4.00139,0.0919187,0.05
340,5,4.992,0.112877,0.0482933
340,6,5.99202,0.12442,0.06
340,7,7.014,0.155,0.0315656
340,8,7.99818,0.166,0.0399
340,9,-1.002,0.999,0.05
340,10,0.018,0.977,0.0534933
340,11,0.958,1.021,0.05
340,12,2.004,1.043,0.06
340,13,3.00907,1.02475,0.05
340,14,-0.975,0,0.07
341,0,0,-0.011,0.02
341,1,0.993,0.03795,0.0355
341,2,2.00282,0.033,0.03
341,3,2.988,0.0803393,0.0478733
341,4,4.00739,0.099252,0.05
341,5,4.99646,0.116456,0.04504
341,6,5.98602,0.131753,0.06
341,7,7.014,0.155,0.0382278
341,8,8.01018,0.166,0.0332333
341,9,-1.00146,0.999,0.0494
341,10,0.020856,0.977,0.0468267
341,11,0.958,1.021,0.05
341,12,2.00566,1.043,0.06
341,13,3.015,1.032,0.05
341,14,-0.975,0,0.0644067
342,0,0,-0.011,0.02
342,1,0.99405,0.044,0.03
342,2,2.004,0.038896,0.03
342,3,2.988,0.0876727,0.0412067
342,4,4.008,0.1,0.0440133
342,5,5.001,0.123789,0.04
342,6,5.98998,0.133,0.0544667
342,7,7.0184,0.155,0.04
342,8,8.00982,0.166,0.03
342,9,-0.99546,0.999,0.0427333
342,10,0.026856,0.977,0.04016
342,11,0.960992,1.021,0.05
342,12,2.01166,1.043,0.06
342,13,3.015,1.032,0.05
342,14,-0.972966,-0.002486,0.06
343,0,-0.003984,-0.0158693,0.0244267
343,1,1.00005,0.044,0.03
343,2,2.004,0.044,0.03
343,3,2.988,0.076988,0.03454
343,4,4.00561,0.0970813,0.04
343,5,5.001,0.131123,0.04
343,6,5.994,0.133,0.05
343,7,7.0216,0.155,0.03844
343,8,7.99809,0.16589,0.0301
343,9,-0.99654,0.994673,0.04
343,10,0.027,0.969838,0.04
343,11,0.965675,1.021,0.0495933
343,12,2.00834,1.043,0.0548267
343,13,3.015,1.032,0.0465933
343,14,-0.966966,-0.00981933,0.06
344,0,-0.009,-0.022,0.03
344,1,0.99795,0.044,0.0255
344,2,2.004,0.044,0.03
344,3,2.98609,0.0693393,0.0321267
344,4,3.99961,0.089748,0.04
344,5,5.001,0.122088,0.04
344,6,5.994,0.133,0.05
344,7,7.0156,0.155,0.0317733
344,8,8.00409,0.158557,0.0367667
344,9,-1.002,0.988,0.0406
344,10,0.024138,0.966,0.04318
344,11,0.960341,1.021,0.0429267
344,12,2.004,1.043,0.05
344,13,3.01487,1.03192,0.0400733
344,14,-0.971034,-0.011,0.0655933
345,0,-0.009,-0.022,0.03
345,1,0.993,0.044,0.0211667
345,2,1.99918,0.038104,0.03
345,3,2.98009,0.0766727,0.0387933
345,4,3.999,0.089,0.0519733
345,5,4.99954,0.111,0.0416267
345,6,5.98902,0.126909,0.05
345,7,7.014,0.149617,0.0348933
345,8,8.00391,0.158777,0.04
345,9,-1.002,0.988,0.0472667
345,10,0.018138,0.966,0.0498467
345,11,0.958,1.01689,0.04
345,12,2.004,1.043,0.05
345,13,3.00288,1.02459,0.0467355
345,14,-0.972966,-0.011,0.07
346,0,-0.00501334,-0.0171274,0.0255704
346,1,0.993,0.044,0.0278333
346,2,1.995,0.0352293,0.0320267
346,3,2.98391,0.071994,0.04546
346,4,3.999,0.0919187,0.0573467
346,5,4.99354,0.111,0.0482933
346,6,5.985,0.124427,0.0522067
346,7,7.014,0.145716,0.04
346,8,7.99809,0.166,0.04
346,9,-1.002,0.988,0.0460614
346,10,0.018,0.973165,0.05
346,11,0.958325,1.01045,0.0404067
346,12,2.004,1.043,0.0551733
346,13,3.00006,1.021,0.0534
346,14,-0.966966,-0.011,0.07
347,0,-0.00099,-0.011,0.0189
347,1,0.993,0.03905,0.03
347,2,1.995,0.0425627,0.0386933
347,3,2.98609,0.0693393,0.05
347,4,3.999,0.099252,0.05068
347,5,4.992,0.121912,0.05
347,6,5.985,0.131761,0.0588733
347,7,7.014,0.153049,0.04
347,8,8.00409,0.166,0.04
347,9,-1.00145,0.988674,0.04
347,10,0.020862,0.977,0.04682
347,11,0.963659,1.01778,0.0470733
347,12,2.004,1.043,0.06
347,13,3.00606,1.02107,0.0599333
347,14,-0.966,-0.00484733,0.07
348,0,-0.00699,-0.011,0.0122333
348,1,0.993,0.0342833,0.03
348,2,1.995,0.044,0.04
348,3,2.98009,0.0766727,0.05
348,4,4.00439,0.1,0.05
348,5,4.992,0.133,0.0483733
348,6,5.985,0.133,0.05446
348,7,7.014,0.155,0.0351067
348,8,8.00391,0.166,0.0365667
348,9,-0.995457,0.995997,0.04
348,10,0.026862,0.977,0.0401533
348,11,0.963008,1.021,0.04626
348,12,2.004,1.043,0.06
348,13,3.01206,1.02841,0.0532667
348,14,-0.966,0.002486,0.06774
349,0,-0.009,-0.011,0.01
349,1,0.993,0.0416167,0.03
349,2,1.99682,0.044,0.0379733
349,3,2.98391,0.084006,0.04454
349,4,4.00561,0.1,0.05
349,5,4.992,0.133,0.0417067
349,6,5.98698,0.133,0.05
349,7,7.014,0.155,0.03
349,8,7.99809,0.166,0.03
349,9,-0.993,0.999,0.04
349,10,0.027,0.977,0.0334867
349,11,0.958325,1.021,0.0395933
349,12,2.00866,1.043,0.0548267
349,13,3.015,1.032,0.05
349,14,-0.966,0.00981933,0.0610733
350,0,-0.00801,-0.011,0.0111
350,1,0.993,0.044,0.0255
350,2,2.00282,0.044,0.0313067
350,3,2.98609,0.0866607,0.04
350,4,3.99961,0.1,0.05
350,5,4.99646,0.133,0.03504
350,6,5.99298,0.133,0.05
350,7,7.014,0.155,0.03
350,8,8.00409,0.166,0.03
350,9,-0.993551,0.998326,0.0406125
350,10,0.024138,0.977,0.03318
350,11,0.963659,1.021,0.0329267
350,12,2.01134,1.043,0.05
350,13,3.01494,1.032,0.0499333
350,14,-0.971034,-0.00130533,0.06
351,0,-0.00201,-0.011,0.0177667
351,1,0.993,0.044,0.0211667
351,2,2.004,0.044,0.03
351,3,2.98009,0.0793273,0.04
351,4,4.00439,0.1,0.05
351,5,5.001,0.131211,0.0316267
351,6,5.98902,0.133,0.0444667
351,7,7.014,0.155,0.0348933
351,8,8.00391,0.162223,0.0334333
351,9,-0.999543,0.991003,0.0472703
351,10,0.018138,0.977,0.0398467
351,11,0.963008,1.021,0.03374
351,12,2.00534,1.043,0.05
351,13,3.00894,1.032,0.0432667
351,14,-0.972966,-0.008514,0.06
352,0,-0.00399,-0.0158767,0.02
352,1,0.993,0.044,0.0278333
352,2,2.00218,0.044,0.0320267
352,3,2.979,0.078,0.04
352,4,4.00561,0.1,0.05
352,5,5.001,0.123877,0.0382933
352,6,5.985,0.133,0.0422
352,7,7.014,0.153284,0.04
352,8,7.998,0.15511,0.04
352,9,-1.002,0.992327,0.05
352,10,0.018,0.977,0.0465133
352,11,0.958325,1.021,0.04
352,12,2.004,1.043,0.05
352,13,3.00906,1.02826,0.0434
352,14,-0.966966,-0.00118067,0.06
353,0,-0.009,-0.02079,0.0189
353,1,0.993,0.03905,0.03
353,2,1.99618,0.044,0.0386933
353,3,2.979,0.0756607,0.0378733
353,4,3.99961,0.1,0.05
353,5,5.001,0.122,0.04
353,6,5.985,0.133,0.0488667
353,7,7.014,0.145951,0.04
353,8,7.998,0.162443,0.04
353,9,-1.002,0.99834,0.05
353,10,0.018,0.977,0.05
353,11,0.963659,1.021,0.04
353,12,2.004,1.043,0.05
353,13,3.01494,1.02107,0.05
353,14,-0.971034,0,0.06
354,0,-0.009,-0.0134567,0.0122333
354,1,0.993,0.033,0.03
354,2,1.995,0.044,0.04
354,3,2.979,0.0683273,0.0312067
354,4,3.999,0.0934147,0.0440133
354,5,4.99954,0.123789,0.04
354,6,5.985,0.133,0.05
354,7,7.014,0.149383,0.04
354,8,8.00109,0.166,0.0365667
354,9,-1.002,0.991007,0.05
354,10,0.018,0.977,0.05
354,11,0.963008,1.021,0.04
354,12,2.004,1.043,0.05
354,13,3.00894,1.02841,0.05
354,14,-0.972966,0.002486,0.05774
355,0,-0.009,-0.011,0.01
355,1,0.993,0.033,0.03
355,2,1.995,0.044,0.0379733
355,3,2.98391,0.073006,0.03
355,4,3.999,0.0919187,0.0426533
355,5,4.99354,0.131123,0.04
355,6,5.985,0.133,0.0478
355,7,7.014,0.155,0.04
355,8,8.00709,0.16612,0.0301
355,9,-1.002,0.988,0.05
355,10,0.018,0.977,0.05
355,11,0.958,1.021,0.04
355,12,2.004,1.043,0.05
355,13,3.006,1.032,0.05
355,14,-0.966966,0.00981933,0.0510733
356,0,-0.00801,-0.011,0.0111
356,1,0.99705,0.03795,0.03
356,2,1.995,0.044,0.0313067
356,3,2.988,0.078,0.0321267
356,4,3.999,0.099252,0.04932
356,5,4.99646,0.133,0.04
356,6,5.985,0.133,0.0411333
356,7,7.014,0.155,0.04
356,8,8.01309,0.17412,0.0367667
356,9,-1.00146,0.988661,0.05
356,10,0.018,0.977,0.05
356,11,0.958,1.021,0.04
356,12,2.00566,1.043,0.05184
356,13,3.00606,1.03207,0.0499332
356,14,-0.971034,0.011,0.05
357,0,-0.00201,-0.011,0.0177667
357,1,1.00095,0.044,0.03
357,2,1.99982,0.044,0.03
357,3,2.988,0.078,0.0387933
357,4,4.00439,0.1,0.05
357,5,5.001,0.133,0.0416267
357,6,5.98998,0.133,0.0455333
357,7,7.0184,0.155,0.04
357,8,8.01291,0.170103,0.04
357,9,-0.995451,0.996004,0.05
357,10,0.018,0.977,0.05
357,11,0.960992,1.021,0.04
357,12,2.01166,1.043,0.0585067
357,13,3.01207,1.03942,0.0432577
357,14,-0.972966,0.008514,0.05452
358,0,-0.00398734,-0.011,0.0244304
358,1,0.99495,0.044,0.03
358,2,2.004,0.044,0.03
358,3,2.99291,0.078,0.04546
358,4,4.008,0.1,0.05
358,5,5.001,0.133,0.0482933
358,6,5.994,0.133,0.0522029
358,7,7.0216,0.155,0.04156
358,8,8.00691,0.155,0.04
358,9,-0.993,0.999,0.05
358,10,0.023856,0.969843,0.0565067
358,11,0.966,1.021,0.0404067
358,12,2.013,1.043,0.0651733
358,13,3.015,1.03925,0.0468176
358,14,-0.966966,0.00118067,0.0678533
359,0,-0.008016,-0.0122027,0.03
359,1,0.993,0.044,0.0345
359,2,2.004,0.044,0.03
359,3,2.99509,0.0756607,0.05
359,4,4.008,0.1,0.05
359,5,5.001,0.127544,0.05
359,6,5.994,0.133,0.0588785
359,7,7.0156,0.155,0.0482267
359,8,8.00091,0.155,0.04
359,9,-0.993541,0.999,0.05
359,10,0.024144,0.966,0.06
359,11,0.966,1.021,0.0470733
359,12,2.01134,1.043,0.07
359,13,3.01494,1.03193,0.06
359,14,-0.966,-0.00615267,0.07
360,0,-0.002016,-0.019536,0.03
360,1,0.993,0.0427167,0.04
360,2,1.99918,0.038104,0.04072
360,3,2.98909,0.0683273,0.05
360,4,4.00261,0.1,0.05
360,5,5.001,0.120211,0.05
360,6,5.98901,0.133,0.0655393
360,7,7.0184,0.155,0.05
360,8,8.00109,0.155,0.0434333
360,9,-0.999549,0.999,0.05
360,10,0.018144,0.966,0.06
360,11,0.963008,1.021,0.05374
360,12,2.00534,1.043,0.07
360,13,3.00894,1.02459,0.06
360,14,-0.968034,-0.008514,0.07
361,0,-0.003984,-0.0171307,0.0255733
361,1,0.993,0.0353833,0.04
361,2,1.99682,0.033,0.0479733
361,3,2.98309,0.073006,0.04454
361,4,4.00139,0.0970813,0.05
361,5,5.001,0.112877,0.05
361,6,5.98698,0.133,0.0677985
361,7,7.0216,0.153284,0.04844
361,8,8.00691,0.15511,0.0499
361,9,-0.998453,0.999,0.0460586
361,10,0.018,0.966,0.0534933
361,11,0.958325,1.021,0.0595933
361,12,2.00866,1.03731,0.0596533
361,13,3.006,1.021,0.0566
361,14,-0.974034,-0.00118067,0.07
362,0,-0.009,-0.011,0.02
362,1,0.99705,0.033,0.04
362,2,2.00282,0.033,0.0413067
362,3,2.98091,0.0756607,0.04
362,4,4.00739,0.089748,0.05
362,5,4.99654,0.111,0.04504
362,6,5.99299,0.133,0.0611274
362,7,7.0156,0.145951,0.0417733
362,8,8.00091,0.162443,0.0432333
362,9,-0.99354,0.999,0.04
362,10,0.020856,0.969491,0.05
362,11,0.963659,1.021,0.0529267
362,12,2.01134,1.03402,0.05184
362,13,3.00606,1.02107,0.05
362,14,-0.969966,0,0.0644067
363,0,-0.009,-0.011,0.02
363,1,1.00095,0.0342833,0.0388333
363,2,1.99918,0.038896,0.04
363,3,2.98691,0.0683273,0.04
363,4,4.008,0.0955853,0.05
363,5,4.992,0.112789,0.04
363,6,5.994,0.126906,0.06
363,7,7.014,0.149383,0.04
363,8,8.00109,0.166,0.04
363,9,-0.99954,0.999,0.04
363,10,0.026856,0.976824,0.05
363,11,0.966,1.01689,0.04626
363,12,2.00534,1.04136,0.0585067
363,13,3.01206,1.02841,0.05
363,14,-0.968034,0.002486,0.06
364,0,-0.009,-0.011,0.02
364,1,0.99495,0.0416167,0.0321667
364,2,1.99682,0.044,0.04
364,3,2.988,0.073006,0.04
364,4,4.008,0.1,0.05
364,5,4.992,0.120123,0.04
364,6,5.994,0.124427,0.0577933
364,7,7.0154,0.155,0.04
364,8,8.007,0.166,0.04
364,9,-0.99846,0.994673,0.04
